OID_,start_DomLoc,end_DomLoc,FlowDir,multInt,long,lat,hl_link,hf_id,poi_id,hl_uri,START_X,START_Y,END_X,END_Y,order_,flowpath_id,TopWdth,TopWdthCC
12,o,i,1,0,-151.567423974999997,59.227623323899998,Alaska12,101812.000000000000000,267,coastal-Alaska12,-151.595834252999992,59.234067787599997,-151.565845196999987,59.226734432599997,1.000000000000000,wb-313,7.714972558416480,23.144917675249399
13,o,i,1,0,-151.566795904999992,59.226578148400002,Alaska13,48053.000000000000000,16,coastal-Alaska13,-151.591303525000001,59.220067737900003,-151.565845196999987,59.226734432599997,1.000000000000000,wb-317,6.233379822545840,18.700139467637499
14,o,i,1,1,-151.848143168000007,59.237118659099998,Alaska14,69891.000000000000000,100,coastal-Alaska14,-151.789360726000012,59.243512235700003,-151.860989251000007,59.243512224400000,1.000000000000000,wb-336,7.588063646538100,22.764190939614299
15,o,i,1,0,-151.866598718000006,59.250947673900001,Alaska15,64849.000000000000000,85,coastal-Alaska15,-151.866382979999997,59.268956759700004,-151.865088476000011,59.248401130300003,1.000000000000000,wb-338,6.102597030488810,18.307791091466399
16,o,i,1,0,-151.863023795999993,59.250464454400003,Alaska16,58130.000000000000000,55,coastal-Alaska16,-151.844808117000014,59.258178946500003,-151.865088476000011,59.248401130300003,1.000000000000000,wb-340,5.683694611094240,17.051083833282700
17,o,i,1,0,-154.137924040000001,59.281845339599997,Alaska17,46368.000000000000000,9,coastal-Alaska17,-154.183306851999987,59.278734209500001,-154.132390189999995,59.277178656399997,1.000000000000000,wb-353,5.874717139438870,17.624151418316600
18,o,i,1,0,-154.139941412000013,59.316248085600002,Alaska18,61483.000000000000000,70,coastal-Alaska18,-154.174892691999986,59.336067750399998,-154.149865836999993,59.299956513300003,1.000000000000000,wb-350,7.486709510206240,22.460128530618700
19,o,i,1,0,-154.159163963999987,59.296834605000001,Alaska19,56445.000000000000000,48,coastal-Alaska19,-154.237244011999991,59.310400981699999,-154.149865836999993,59.299956513300003,1.000000000000000,wb-347,9.267846819984120,27.803540459952401
20,o,i,1,0,-151.043987267999995,59.319493156500002,Alaska20,66525.000000000000000,91,coastal-Alaska20,-151.069623535999995,59.309957032800000,-151.038555742000000,59.310734818299998,1.000000000000000,wb-367,5.799155783401010,17.397467350203002
21,o,i,1,1,-151.031422104000001,59.321616567600003,Alaska21,121963.000000000000000,449,coastal-Alaska21,-151.039850250999990,59.340623814700002,-151.031004544000012,59.313734830300000,2.000000000000000,wb-361,11.226561030242699,33.679683090728098
22,o,i,1,0,-151.026961352999990,59.313097019300002,Alaska22,68205.000000000000000,96,coastal-Alaska22,-151.020864359999990,59.311623713199999,-151.031004544000012,59.313734830300000,1.000000000000000,wb-366,5.762453327096850,17.287359981290599
23,o,i,1,0,-150.938038621000004,59.308301563999997,Alaska23,68203.000000000000000,95,coastal-Alaska23,-150.945999620000009,59.335734922999997,-150.937369660999991,59.307957046399999,1.000000000000000,wb-375,6.609485892070940,19.828457676212800
24,o,i,1,1,-151.770159151000001,59.323565420300000,Alaska24,127006.000000000000000,469,coastal-Alaska24,-151.723773193999989,59.298956890200003,-151.771022146000007,59.325623645599997,2.000000000000000,wb-381,11.118692559569300,33.356077678707798
25,o,i,1,0,-151.768790768999992,59.324474475599999,Alaska25,58125.000000000000000,54,coastal-Alaska25,-151.707807811999999,59.319512522399997,-151.771022146000007,59.325623645599997,1.000000000000000,wb-386,7.153966659022020,21.461899977066100
26,o,i,1,0,-154.146865563999995,59.380633851100001,Alaska26,152201.000000000000000,519,coastal-Alaska26,-154.218689670000003,59.368290081600001,-154.139509951999997,59.376401234299998,2.000000000000000,wb-408,11.980013630585400,35.940040891756198
27,o,i,1,0,-154.135807496000012,59.380308025799998,Alaska27,56438.000000000000000,47,coastal-Alaska27,-154.122034329999991,59.396512420500002,-154.139509951999997,59.376401234299998,1.000000000000000,wb-414,7.027038870865820,21.081116612597501
28,o,i,1,0,-151.302317732999995,59.417239949399999,Alaska28,143797.000000000000000,510,coastal-Alaska28,-151.265739045999993,59.409290693400003,-151.396698450000002,59.444179687400002,2.000000000000000,wb-456,12.249701144962801,36.749103434888497
29,o,i,1,0,-151.411777908000005,59.439068554800002,Alaska29,59800.000000000000000,62,coastal-Alaska29,-151.289902866000006,59.376512793600000,-151.396698450000002,59.444179687400002,1.000000000000000,wb-461,8.808770326367910,26.426310979103700
30,o,i,1,0,-151.352499899000009,59.460942135700002,Alaska30,58114.000000000000000,53,coastal-Alaska30,-151.257972117999998,59.442846371100003,-151.396482741000000,59.509291033200000,1.000000000000000,wb-470,9.593422194421279,28.780266583263899
31,o,i,1,0,-153.769501248000012,59.519493005000001,Alaska31,48030.000000000000000,14,coastal-Alaska31,-153.785466630999991,59.501735074000003,-153.762165799999991,59.525179606400002,1.000000000000000,wb-482,6.047621719853710,18.142865159561101
32,o,i,1,0,-153.788187192000009,59.524179598300002,Alaska32,56428.000000000000000,44,coastal-Alaska32,-153.818907666999991,59.514846227000000,-153.783093411000010,59.525401826200003,1.000000000000000,wb-481,6.033224278535170,18.099672835605499
33,o,i,1,0,-153.795822586000014,59.540745123900003,Alaska33,51386.000000000000000,23,coastal-Alaska33,-153.787624141999999,59.543735224700001,-153.799490308999992,59.536624086200000,1.000000000000000,wb-480,5.599806109463480,16.799418328390399
34,o,i,1,0,-153.823647037000001,59.543846331200001,Alaska34,46350.000000000000000,7,coastal-Alaska34,-153.936490623999987,59.496846143799999,-153.822575410000013,59.543846330800001,1.000000000000000,wb-474,9.146451994758941,27.439355984276801
