OID_,vpuID,domain,start_DomL,end_DomLoc,FlowDir,multInt,long,lat,hl_link,flag,poi_id,flowpath_id,nex_id,START_X,START_Y,END_X,END_Y,order_,TopWdth,TopWdthCC,outside
1,07,conus,o,i,1,0,-87.785029151174342,41.999847246353397,LakeMichiganHuron1,,64776,wb-1079023,nex-1079024,-87.789660316600006,42.000051733699998,-87.783189114699994,42.000050467400001,2.000000000000000,16.835653741812799,50.506961225438403,0
10,07,conus,o,i,1,0,-87.602822565608903,41.534006040146664,LakeMichiganHuron10,,98079,wb-1079102,nex-1079101,-87.611685082999998,41.512618593900001,-87.598282814800001,41.537393665499998,1.000000000000000,4.777321690250280,14.331965070750799,0
100,04,conus,o,i,1,0,-86.054582752392093,43.071928286761079,LakeMichiganHuron100,,76030,wb-650350,nex-650351,-86.021115773500000,43.124545554699999,-86.052149177600000,43.073910544500002,3.000000000000000,18.758618120171199,56.275854360513598,0
1017, ,gl,i,o,1,0,-81.707031260684118,43.777158174010594,LakeMichiganHuron1000,wrong flowdir,185,wb-21620,tnx-1000000590,-81.719590833300003,43.779656638100001,-81.687933564800005,43.773072599300001,1.000000000000000,5.794422553369370,17.383267660108100,0
1018, ,gl,i,o,1,0,-81.709095373852392,43.788739306074149,LakeMichiganHuron1001,wrong flowdir,204,wb-21619,tnx-1000000589,-81.723797829299997,43.794715793800002,-81.701639012699999,43.786739301399997,1.000000000000000,5.434805482337260,16.304416447011800,0
1019, ,gl,i,o,1,0,-81.710539125680043,43.795443876034085,LakeMichiganHuron1002,wrong flowdir,214,wb-21618,tnx-1000000588,-81.725161330800006,43.798321285100002,-81.680224252800002,43.790961535800001,1.000000000000000,5.894244799089980,17.682734397270000,0
1020, ,gl,i,o,1,0,-81.712630393877532,43.806961577115146,LakeMichiganHuron1003,wrong flowdir,203,wb-21617,tnx-1000000587,-81.725726959599996,43.808658873799999,-81.697213297299996,43.804294903500001,1.000000000000000,5.819195551008470,17.457586653025398,0
1021, ,gl,i,o,1,0,-81.710825799870747,43.814033932020379,LakeMichiganHuron1004,wrong flowdir,213,wb-21616,tnx-1000000586,-81.721373085600007,43.816825204300002,-81.679653194300002,43.808961583399999,1.000000000000000,5.916999008895350,17.750997026686100,0
1022, ,gl,i,o,1,0,-81.708951973354829,43.820517167133630,LakeMichiganHuron1005,wrong flowdir,158,wb-21615,tnx-1000000585,-81.721278675199997,43.821565361600001,-81.671230055799995,43.814628265499998,1.000000000000000,5.796911011578960,17.390733034736900,0
1023, ,gl,i,o,1,0,-81.709253561002981,43.836813191975295,LakeMichiganHuron1006,wrong flowdir,165,wb-21613,tnx-1000000583,-81.723244725200004,43.841961668499998,-81.656096959600006,43.825961629500000,1.000000000000000,6.744529530663050,20.233588591989101,0
