OID_,vpuID,domain,start_DomL,end_DomLoc,FlowDir,multInt,long,lat,hl_link,flag,poi_id,flowpath_id,nex_id,START_X,START_Y,END_X,END_Y,order_,TopWdth,TopWdthCC,outside
352, ,gl,i,o,-1,0,-79.387211360315973,43.044673761085278,LakeErie352,,302,wb-5334,nex-5335,-79.386415345499998,43.039626583100002,-79.372567265100002,43.062293387700002,1.000000000000000,7.262115983531690,21.786347950595101,0
353, ,gl,o,i,1,0,-79.067828217997828,43.121023436482460,LakeErie353,,523,wb-30,tnx-1000000903,-79.042353271200000,43.143739236300000,-79.059056632299999,43.110294636299997,1.000000000000000,6.709446954221390,20.128340862664199,0
354, ,gl,o,i,1,0,-79.812352245459749,42.945685621794041,LakeErie354,,255,wb-5921,nex-5406,-79.812143254099993,42.958070532299999,-79.804291171499997,42.913403747600000,1.000000000000000,7.694012381253850,23.082037143761600,0
355, ,gl,o,i,1,0,-79.824131876784634,42.910739905122568,LakeErie355,,281,wb-5920,nex-5405,-79.832986949499997,42.904292611000002,-79.819424268700004,42.912403744300001,1.000000000000000,5.536337869877910,16.609013609633699,0
356, ,gl,o,i,1,0,-79.851666458540194,42.951830610194577,LakeErie356,,246,wb-5918,nex-5404,-79.851974707799997,42.952292737400001,-79.853687887299998,42.937292697499998,1.000000000000000,5.928888967927080,17.786666903781200,0
357, ,gl,o,i,1,0,-79.917879426394393,43.022556197110873,LakeErie357,,484,wb-5878,nex-5402,-79.932494212799995,43.024737370099999,-79.891235107300005,43.017515130600003,3.000000000000000,18.688821637004899,56.066464911014599,0
358, ,gl,o,i,1,0,-79.908652446952829,43.041853247929112,LakeErie358,,528,wb-5400,nex-5401,-79.935206752499994,43.064959698700001,-79.906796501700001,43.039515188199999,5.000000000000000,46.291914824750698,138.875744474252002,0
359, ,gl,o,i,1,0,-79.894061790319313,42.973270521517406,LakeErie359,,465,wb-5913,nex-5911,-79.905797139800001,42.965292769300000,-79.891377868800006,42.976515022000001,2.000000000000000,8.318323231363619,24.954969694090899,0
360, ,gl,o,i,1,1,-79.896660177225385,42.985481702418667,LakeErie360,,428,wb-5910,nex-5911,-79.917932172600004,42.987848384099998,-79.891377868800006,42.976515022000001,2.000000000000000,10.371500717261201,31.114502151783601,0
361, ,gl,i,o,1,0,-79.798295034288344,42.867077293682200,LakeErie361,wrong flowdir,342,wb-6131,tnx-1000000902,-79.773412678699998,42.844482587500003,-79.797723975099998,42.876181426999999,1.000000000000000,7.439473810340170,22.318421431020500,0
362, ,gl,o,i,1,0,-79.921968342464993,42.849514683455936,LakeErie362,,478,wb-6122,tnx-1000000897,-79.918931516499995,42.853070249100000,-79.926774697599996,42.817396565000003,3.000000000000000,13.293827535190101,39.881482605570298,0
363, ,gl,i,o,1,0,-80.111665466787827,42.802737638831047,LakeErie363,wrong flowdir,310,wb-6093,tnx-1000000881,-80.104240570299993,42.790469940700000,-80.120658555800006,42.821070154899999,1.000000000000000,6.516364719023480,19.549094157070400,0
364, ,gl,i,o,1,0,-80.136648242022716,42.798969725872212,LakeErie364,wrong flowdir,290,wb-6092,tnx-1000000879,-80.138789716600002,42.786828330500001,-80.137362066999998,42.799847875700003,1.000000000000000,6.050503556324290,18.151510668972900,0
365, ,gl,i,o,1,0,-80.237962654952526,42.771032050888493,LakeErie365,wrong flowdir,374,wb-6063,tnx-1000000875,-80.237433440399997,42.770509060899997,-80.337518692100005,42.787292277500001,1.000000000000000,7.930130459021140,23.790391377063401,0
366, ,gl,o,i,1,0,-80.257822050047537,42.755265943468544,LakeErie366,,397,wb-6060,tnx-1000000878,-80.383489041600001,42.757403307300002,-80.256285365200000,42.754305305199999,2.000000000000000,10.791693150686401,32.375079452059097,0
367, ,gl,i,o,1,0,-80.293111604516923,42.719953206275477,LakeErie367,wrong flowdir,179,wb-6057,tnx-1000000880,-80.292653533999996,42.719596699000000,-80.326668541999993,42.730736572600001,1.000000000000000,5.742327836327040,17.226983508981100,0
368, ,gl,i,o,1,0,-80.309950372011997,42.709613999286717,LakeErie368,wrong flowdir,180,wb-6056,tnx-1000000883,-80.309295274600004,42.709215261799997,-80.344799704899998,42.721069879500000,1.000000000000000,6.492969235541840,19.478907706625499,0
369, ,gl,o,i,1,0,-80.529255117929324,42.672403075641455,LakeErie369,,488,wb-5962,nex-5963,-80.528110048700000,42.673625300700003,-80.540102312299993,42.648291899599997,3.000000000000000,25.001794497117899,75.005383491353697,0
370, ,gl,o,i,1,0,-80.548958988766287,42.653180800753432,LakeErie370,,419,wb-6034,nex-5963,-80.563515784399996,42.658847482100001,-80.540102312299993,42.648291899599997,2.000000000000000,11.821139008522000,35.463417025566102,0
371, ,gl,o,i,1,1,-80.525357793427361,42.697150004569096,LakeErie371,,485,wb-5960,nex-5961,-80.515689490599996,42.706736500100000,-80.545955683900004,42.692514238800001,3.000000000000000,24.530889285116800,73.592667855350498,0
